time[s],SAS[V],FWM[V]
-1.142578124305,-0.000979899,-0.0559045
-1.141927082638,-0.000979899,-0.0557789
-1.1412760409709999,-0.000979899,-0.0556533
-1.1406249993039999,-0.00100503,-0.0556533
-1.1399739576369998,-0.000954774,-0.0555276
-1.13932291597,-0.000979899,-0.0555276
-1.138671874303,-0.000979899,-0.0555276
-1.138020832636,-0.000992462,-0.0552764
-1.137369790969,-0.000967337,-0.055402
-1.136718749302,-0.00101759,-0.0552764
-1.1360677076349999,-0.000992462,-0.0551508
-1.1354166659679998,-0.000992462,-0.0551508
-1.134765624301,-0.000979899,-0.0550251
-1.134114582634,-0.000992462,-0.0550251
-1.133463540967,-0.000979899,-0.0548995
-1.1328124993,-0.00100503,-0.0548995
-1.132161457633,-0.00100503,-0.0547739
-1.1315104159659999,-0.000992462,-0.0546482
-1.1308593742989999,-0.00103015,-0.0547739
-1.1302083326319998,-0.00101759,-0.0545226
-1.129557290965,-0.000942211,-0.0545226
-1.128906249298,-0.000992462,-0.054397
-1.128255207631,-0.00105528,-0.054397
-1.127604165964,-0.000979899,-0.054397
-1.126953124297,-0.00101759,-0.00477387
-1.1263020826299999,-0.00103015,0.0208543
-1.1256510409629998,-0.000967337,0.0207286
-1.124999999296,-0.00101759,0.0207286
-1.124348957629,-0.00101759,0.0207286
-1.123697915962,-0.000992462,0.0207286
-1.123046874295,-0.000967337,0.0208543
-1.122395832628,-0.00101759,0.0208543
-1.1217447909609999,-0.000979899,0.0208543
-1.1210937492939999,-0.000954774,0.0211055
-1.1204427076269998,-0.00100503,0.0211055
-1.11979166596,-0.000979899,0.0211055
-1.119140624293,-0.000992462,0.0212312
-1.118489582626,-0.000992462,0.0213568
-1.117838540959,-0.00100503,0.0213568
-1.117187499292,-0.000942211,0.0213568
-1.1165364576249999,-0.000979899,0.0214824
-1.1158854159579998,-0.00100503,0.021608
-1.115234374291,-0.00104271,0.021608
-1.114583332624,-0.00100503,0.0217337
-1.113932290957,-0.00104271,0.0217337
-1.11328124929,-0.000967337,0.0219849
-1.112630207623,-0.000992462,0.0219849
-1.1119791659559999,-0.00100503,0.0219849
-1.1113281242889999,-0.000992462,0.0219849
-1.1106770826219998,-0.000992462,0.0221106
-1.110026040955,-0.000979899,0.0222362
-1.109374999288,-0.00100503,0.0223618
-1.108723957621,-0.000942211,0.0224874
-1.108072915954,-0.000979899,0.0224874
-1.107421874287,-0.00103015,0.0226131
-1.1067708326199999,-0.000979899,0.0226131
-1.1061197909529998,-0.000967337,0.0226131
-1.105468749286,-0.00101759,0.0227387
-1.104817707619,-0.000979899,0.0228643
-1.104166665952,-0.000967337,0.0229899
-1.103515624285,-0.000979899,0.0229899
-1.102864582618,-0.000967337,0.0231156
-1.1022135409509999,-0.000979899,0.0231156
-1.1015624992839999,-0.000992462,0.0231156
-1.1009114576169998,-0.00100503,0.0232412
-1.10026041595,-0.000992462,0.0233668
-1.099609374283,-0.00101759,0.0234925
-1.098958332616,-0.000967337,0.0233668
-1.098307290949,-0.000979899,0.0236181
-1.097656249282,-0.000992462,0.0236181
-1.0970052076149999,-0.00100503,0.0237437
-1.0963541659479998,-0.000942211,0.0237437
-1.095703124281,-0.00101759,0.0237437
-1.095052082614,-0.00100503,0.023995
-1.094401040947,-0.00100503,0.023995
-1.09374999928,-0.000954774,0.0241206
-1.093098957613,-0.00100503,0.0242462
-1.0924479159459999,-0.00101759,0.0242462
-1.0917968742789999,-0.000954774,0.0243719
-1.0911458326119998,-0.000992462,0.0244975
-1.090494790945,-0.00100503,0.0244975
-1.089843749278,-0.000954774,0.0246231
-1.089192707611,-0.00100503,0.0247487
-1.088541665944,-0.00103015,0.0247487
-1.087890624277,-0.000967337,0.0247487
-1.0872395826099999,-0.000992462,0.025
-1.0865885409429998,-0.00104271,0.025
-1.085937499276,-0.000992462,0.025
-1.085286457609,-0.000992462,0.0251256
-1.084635415942,-0.00100503,0.0251256
-1.083984374275,-0.000992462,0.0253769
-1.083333332608,-0.000979899,0.0253769
-1.0826822909409999,-0.00103015,0.0255025
-1.0820312492739999,-0.00100503,0.0255025
-1.0813802076069998,-0.000992462,0.0256281
-1.08072916594,-0.000992462,0.0257538
-1.080078124273,-0.00104271,0.0257538
-1.079427082606,-0.000954774,0.0258794
-1.078776040939,-0.000967337,0.0258794
-1.078124999272,-0.00101759,0.026005
-1.0774739576049999,-0.00101759,0.0261307
-1.0768229159379998,-0.000979899,0.0261307
-1.076171874271,-0.000992462,0.0262563
-1.075520832604,-0.00100503,0.0262563
-1.074869790937,-0.000979899,0.0263819
-1.07421874927,-0.00100503,0.0265075
-1.073567707603,-0.00105528,0.0265075
-1.0729166659359999,-0.00100503,0.0266332
-1.0722656242689999,-0.000992462,0.0267588
-1.0716145826019998,-0.000992462,0.0268844
-1.070963540935,-0.000967337,0.0268844
-1.070312499268,-0.00104271,0.02701
-1.069661457601,-0.000992462,0.02701
-1.069010415934,-0.000992462,0.0271357
-1.068359374267,-0.00100503,0.0272613
-1.0677083325999999,-0.00101759,0.0272613
-1.0670572909329998,-0.00100503,0.0273869
-1.066406249266,-0.000942211,0.0273869
-1.065755207599,-0.00100503,0.0275126
-1.065104165932,-0.00101759,0.0275126
-1.064453124265,-0.000992462,0.0277638
-1.063802082598,-0.00101759,0.0278894
-1.0631510409309999,-0.00103015,0.0278894
-1.0624999992639999,-0.000954774,0.0280151
-1.0618489575969998,-0.000979899,0.0281407
-1.06119791593,-0.00101759,0.0281407
-1.060546874263,-0.000979899,0.0282663
-1.059895832596,-0.00101759,0.0282663
-1.059244790929,-0.000979899,0.028392
-1.058593749262,-0.000967337,0.0285176
-1.0579427075949999,-0.000967337,0.0285176
-1.0572916659279998,-0.00104271,0.0285176
-1.056640624261,-0.00103015,0.0286432
-1.055989582594,-0.000917085,0.0287688
-1.055338540927,-0.00100503,0.0287688
-1.05468749926,-0.000992462,0.0290201
-1.054036457593,-0.000942211,0.0290201
-1.0533854159259999,-0.000992462,0.0291457
-1.0527343742589998,-0.000967337,0.0291457
-1.0520833325919998,-0.000967337,0.0292714
-1.051432290925,-0.000967337,0.029397
-1.050781249258,-0.000967337,0.029397
-1.050130207591,-0.000967337,0.0295226
-1.049479165924,-0.000992462,0.0296482
-1.048828124257,-0.00101759,0.0297739
-1.0481770825899999,-0.00100503,0.0297739
-1.0475260409229998,-0.000954774,0.0298995
-1.046874999256,-0.00103015,0.0300251
-1.046223957589,-0.000967337,0.0300251
-1.045572915922,-0.000954774,0.0301508
-1.044921874255,-0.00103015,0.0302764
-1.044270832588,-0.000942211,0.0302764
-1.0436197909209999,-0.00100503,0.030402
-1.0429687492539998,-0.00100503,0.030402
-1.0423177075869998,-0.00101759,0.0305276
-1.04166666592,-0.000967337,0.0306533
-1.041015624253,-0.000992462,0.0307789
-1.040364582586,-0.000979899,0.0307789
-1.039713540919,-0.00100503,0.0309045
-1.039062499252,-0.000967337,0.0310302
-1.0384114575849999,-0.00100503,0.0310302
-1.0377604159179998,-0.000979899,0.0311558
-1.037109374251,-0.000979899,0.0311558
-1.036458332584,-0.000979899,0.0312814
-1.035807290917,-0.000992462,0.031407
-1.03515624925,-0.000979899,0.0315327
-1.034505207583,-0.000954774,0.0315327
-1.0338541659159999,-0.00103015,0.0316583
-1.0332031242489998,-0.000992462,0.0317839
-1.0325520825819998,-0.000979899,0.0317839
-1.031901040915,-0.00101759,0.0319095
-1.031249999248,-0.000992462,0.0320352
-1.030598957581,-0.00104271,0.0320352
-1.029947915914,-0.000979899,0.0321608
-1.029296874247,-0.00103015,0.0322864
-1.0286458325799999,-0.000992462,0.0322864
-1.0279947909129998,-0.00104271,0.0324121
-1.027343749246,-0.000979899,0.0325377
-1.026692707579,-0.00100503,0.0326633
-1.026041665912,-0.00106784,0.0326633
-1.025390624245,-0.000979899,0.0327889
-1.024739582578,-0.000954774,0.0329146
-1.0240885409109999,-0.00105528,0.0329146
-1.0234374992439998,-0.000979899,0.0330402
-1.0227864575769998,-0.000979899,0.0331658
-1.02213541591,-0.00101759,0.0332915
-1.021484374243,-0.00100503,0.0332915
-1.020833332576,-0.000979899,0.0334171
-1.020182290909,-0.000992462,0.0334171
-1.019531249242,-0.000992462,0.0335427
-1.0188802075749999,-0.00100503,0.0336683
-1.0182291659079998,-0.000979899,0.033794
-1.017578124241,-0.00100503,0.0339196
-1.016927082574,-0.000992462,0.0339196
-1.016276040907,-0.00100503,0.0340452
-1.01562499924,-0.00100503,0.0341709
-1.014973957573,-0.000992462,0.0341709
-1.0143229159059999,-0.00100503,0.0342965
-1.0136718742389998,-0.000992462,0.0345477
-1.0130208325719998,-0.00100503,0.0345477
-1.012369790905,-0.000979899,0.0346734
-1.011718749238,-0.000942211,0.034799
-1.011067707571,-0.00103015,0.034799
-1.010416665904,-0.000979899,0.0349246
-1.009765624237,-0.000979899,0.0350503
-1.0091145825699999,-0.000979899,0.0351759
-1.0084635409029998,-0.000992462,0.0351759
-1.007812499236,-0.000954774,0.0353015
-1.007161457569,-0.000967337,0.0354271
-1.006510415902,-0.000979899,0.0354271
-1.005859374235,-0.000967337,0.0355528
-1.005208332568,-0.000992462,0.0356784
-1.0045572909009999,-0.000992462,0.035804
-1.0039062492339998,-0.000929648,0.0359296
-1.0032552075669998,-0.000979899,0.0359296
-1.0026041659,-0.000954774,0.0360553
-1.001953124233,-0.000954774,0.0361809
-1.001302082566,-0.000992462,0.0363065
-1.000651040899,-0.000917085,0.0364322
-0.9999999992319999,-0.000954774,0.0364322
-0.9993489575649999,-0.000929648,0.0366834
-0.9986979158979998,-0.000929648,0.0366834
-0.998046874231,-0.000929648,0.036809
-0.997395832564,-0.000967337,0.0369347
-0.996744790897,-0.000954774,0.0369347
-0.9960937492299999,-0.000929648,0.0370603
-0.9954427075629999,-0.000954774,0.0371859
-0.9947916658959999,-0.000979899,0.0371859
-0.9941406242289998,-0.00101759,0.0373116
-0.9934895825619998,-0.000942211,0.0373116
-0.992838540895,-0.000992462,0.0374372
-0.992187499228,-0.000992462,0.0375628
-0.991536457561,-0.00100503,0.0376884
-0.9908854158939999,-0.000967337,0.0376884
-0.9902343742269999,-0.00100503,0.0378141
-0.9895833325599999,-0.000992462,0.0379397
-0.9889322908929998,-0.000979899,0.0379397
-0.988281249226,-0.000979899,0.038191
-0.987630207559,-0.000954774,0.038191
-0.986979165892,-0.000979899,0.0383166
-0.9863281242249999,-0.00100503,0.0384422
-0.9856770825579999,-0.000979899,0.0385678
-0.9850260408909999,-0.00100503,0.0386935
-0.9843749992239998,-0.00103015,0.0386935
-0.9837239575569998,-0.00100503,0.0388191
-0.98307291589,-0.000992462,0.0389447
-0.982421874223,-0.000992462,0.0390704
-0.981770832556,-0.00100503,0.0389447
-0.9811197908889999,-0.000967337,0.0390704
-0.9804687492219999,-0.00101759,0.039196
-0.9798177075549999,-0.00106784,0.0393216
-0.9791666658879998,-0.000979899,0.0394472
-0.978515624221,-0.000979899,0.0395729
-0.977864582554,-0.00101759,0.0396985
-0.977213540887,-0.00100503,0.0396985
-0.9765624992199999,-0.000979899,0.0398241
-0.9759114575529999,-0.00100503,0.0399497
-0.9752604158859999,-0.00100503,0.0400754
-0.9746093742189998,-0.000979899,0.040201
-0.9739583325519998,-0.00101759,0.040201
-0.973307290885,-0.00104271,0.0403266
-0.972656249218,-0.000979899,0.0404523
-0.972005207551,-0.00100503,0.0404523
-0.9713541658839999,-0.000967337,0.0407035
-0.9707031242169999,-0.00100503,0.0407035
-0.9700520825499999,-0.00101759,0.0408291
-0.9694010408829998,-0.000979899,0.0409548
-0.968749999216,-0.000954774,0.0409548
-0.968098957549,-0.000979899,0.041206
-0.967447915882,-0.000992462,0.041206
-0.9667968742149999,-0.000954774,0.0413317
-0.9661458325479999,-0.000979899,0.0414573
-0.9654947908809999,-0.000942211,0.0415829
-0.9648437492139998,-0.00100503,0.0417085
-0.9641927075469998,-0.00100503,0.0417085
-0.96354166588,-0.000979899,0.0419598
-0.962890624213,-0.000979899,0.0419598
-0.962239582546,-0.00100503,0.0420854
-0.9615885408789999,-0.000967337,0.0422111
-0.9609374992119999,-0.00101759,0.0423367
-0.9602864575449999,-0.000979899,0.0424623
-0.9596354158779998,-0.000942211,0.0424623
-0.958984374211,-0.00100503,0.0427136
-0.958333332544,-0.000967337,0.0427136
-0.957682290877,-0.000954774,0.0428392
-0.9570312492099999,-0.000967337,0.0429648
-0.9563802075429999,-0.000954774,0.0429648
-0.9557291658759999,-0.000942211,0.0430905
-0.9550781242089998,-0.000992462,0.0432161
-0.9544270825419998,-0.000979899,0.0433417
-0.953776040875,-0.000979899,0.0434673
-0.953124999208,-0.000979899,0.0434673
-0.952473957541,-0.000992462,0.043593
-0.9518229158739999,-0.000992462,0.0437186
-0.9511718742069999,-0.000979899,0.0438442
-0.9505208325399999,-0.00100503,0.0439698
-0.9498697908729998,-0.00100503,0.0440955
-0.949218749206,-0.00100503,0.0442211
-0.948567707539,-0.00103015,0.0442211
-0.947916665872,-0.000992462,0.0443467
-0.9472656242049999,-0.000992462,0.044598
-0.9466145825379999,-0.00101759,0.044598
-0.9459635408709999,-0.00104271,0.0447236
-0.9453124992039998,-0.00103015,0.0447236
-0.9446614575369998,-0.00100503,0.0449749
-0.94401041587,-0.00103015,0.0449749
-0.943359374203,-0.00101759,0.0451005
-0.942708332536,-0.000979899,0.0452261
-0.9420572908689999,-0.00101759,0.0453518
-0.9414062492019999,-0.00103015,0.0454774
-0.9407552075349999,-0.000979899,0.045603
-0.9401041658679998,-0.00101759,0.0457286
-0.939453124201,-0.00101759,0.0457286
-0.938802082534,-0.000942211,0.0458543
-0.938151040867,-0.00104271,0.0461055
-0.9374999991999999,-0.000992462,0.0461055
-0.9368489575329999,-0.000992462,0.0463568
-0.9361979158659999,-0.00101759,0.0463568
-0.9355468741989998,-0.00100503,0.046608
-0.9348958325319998,-0.00101759,0.0467337
-0.934244790865,-0.00101759,0.0467337
-0.933593749198,-0.00100503,0.0468593
-0.932942707531,-0.000992462,0.0469849
-0.9322916658639999,-0.000992462,0.0471106
-0.9316406241969999,-0.00103015,0.0471106
-0.9309895825299999,-0.000979899,0.0472362
-0.9303385408629998,-0.000954774,0.0473618
-0.929687499196,-0.00101759,0.0474874
-0.929036457529,-0.000992462,0.0477387
-0.928385415862,-0.000942211,0.0477387
-0.9277343741949999,-0.000992462,0.0478643
-0.9270833325279999,-0.000979899,0.0479899
-0.9264322908609999,-0.000979899,0.0481156
-0.9257812491939998,-0.00100503,0.0483668
-0.9251302075269998,-0.000992462,0.0483668
-0.92447916586,-0.000979899,0.0484925
-0.923828124193,-0.000942211,0.0484925
-0.923177082526,-0.000992462,0.0486181
-0.9225260408589999,-0.00103015,0.0486181
-0.9218749991919999,-0.00100503,0.0487437
-0.9212239575249999,-0.000992462,0.0488693
-0.9205729158579998,-0.000967337,0.048995
-0.919921874191,-0.000942211,0.0491206
-0.919270832524,-0.00101759,0.0492462
-0.918619790857,-0.000979899,0.0493719
-0.9179687491899999,-0.000979899,0.0493719
-0.9173177075229999,-0.000954774,0.0496231
-0.9166666658559999,-0.000992462,0.0496231
-0.9160156241889998,-0.000954774,0.0498744
-0.9153645825219998,-0.000967337,0.0498744
-0.914713540855,-0.00103015,0.0501256
-0.914062499188,-0.000992462,0.0502513
-0.913411457521,-0.000992462,0.0502513
-0.9127604158539999,-0.00105528,0.0503769
-0.9121093741869999,-0.00100503,0.0505025
-0.9114583325199999,-0.00101759,0.0506281
-0.9108072908529998,-0.00104271,0.0507538
-0.910156249186,-0.000992462,0.0508794
-0.909505207519,-0.000954774,0.051005
-0.908854165852,-0.00100503,0.0511307
-0.9082031241849999,-0.00100503,0.0512563
-0.9075520825179999,-0.000992462,0.0513819
-0.9069010408509999,-0.000979899,0.0515075
-0.9062499991839998,-0.000979899,0.0516332
-0.9055989575169998,-0.000992462,0.0515075
-0.90494791585,-0.000954774,0.0518844
-0.904296874183,-0.000979899,0.0518844
-0.903645832516,-0.00104271,0.05201
-0.9029947908489999,-0.000979899,0.0521357
-0.9023437491819999,-0.000979899,0.0522613
-0.9016927075149999,-0.000967337,0.0523869
-0.9010416658479998,-0.000954774,0.0525126
-0.900390624181,-0.000992462,0.0526382
-0.899739582514,-0.00103015,0.0526382
-0.899088540847,-0.000979899,0.0527638
-0.8984374991799999,-0.000967337,0.0530151
-0.8977864575129999,-0.00101759,0.0530151
-0.8971354158459999,-0.000942211,0.0531407
-0.8964843741789998,-0.000954774,0.0532663
-0.8958333325119998,-0.00105528,0.053392
-0.895182290845,-0.000979899,0.0535176
-0.894531249178,-0.000967337,0.0536432
-0.893880207511,-0.000967337,0.0537688
-0.8932291658439999,-0.000979899,0.0538945
-0.8925781241769999,-0.000954774,0.0540201
-0.8919270825099999,-0.00100503,0.0541457
-0.8912760408429998,-0.000967337,0.0542714
-0.890624999176,-0.000954774,0.054397
-0.889973957509,-0.000942211,0.054397
-0.889322915842,-0.000967337,0.0546482
-0.8886718741749999,-0.000967337,0.0546482
-0.8880208325079999,-0.000954774,0.0547739
-0.8873697908409999,-0.000979899,0.0548995
-0.8867187491739998,-0.000929648,0.0550251
-0.8860677075069998,-0.000929648,0.0551508
-0.88541666584,-0.00101759,0.0552764
-0.884765624173,-0.000929648,0.055402
-0.884114582506,-0.000929648,0.0555276
-0.8834635408389999,-0.000979899,0.0556533
-0.8828124991719999,-0.000967337,0.0557789
-0.8821614575049999,-0.000954774,0.0557789
-0.8815104158379998,-0.000967337,0.0560302
-0.880859374171,-0.000942211,0.0560302
-0.880208332504,-0.000917085,0.0562814
-0.879557290837,-0.000954774,0.056407
-0.8789062491699999,-0.000979899,0.056407
-0.8782552075029999,-0.000954774,0.0566583
-0.8776041658359999,-0.000967337,0.0566583
-0.8769531241689998,-0.000992462,0.0569095
-0.8763020825019998,-0.000979899,0.0569095
-0.875651040835,-0.000929648,0.0570352
-0.874999999168,-0.00101759,0.0572864
-0.874348957501,-0.000979899,0.0572864
-0.8736979158339999,-0.000967337,0.0574121
-0.8730468741669999,-0.00103015,0.0575377
-0.8723958324999999,-0.00101759,0.0576633
-0.8717447908329998,-0.000992462,0.0577889
-0.871093749166,-0.000954774,0.0577889
-0.870442707499,-0.00103015,0.0580402
-0.869791665832,-0.00101759,0.0580402
-0.8691406241649999,-0.000979899,0.0582915
-0.8684895824979999,-0.00101759,0.0582915
-0.8678385408309999,-0.000979899,0.0584171
-0.8671874991639998,-0.00100503,0.0585427
-0.8665364574969998,-0.00103015,0.0586683
-0.86588541583,-0.00101759,0.0589196
-0.865234374163,-0.000967337,0.0589196
-0.864583332496,-0.00104271,0.0590452
-0.8639322908289999,-0.000979899,0.0591709
-0.8632812491619999,-0.000979899,0.0592965
-0.8626302074949999,-0.00100503,0.0594221
-0.8619791658279998,-0.000992462,0.0595477
-0.861328124161,-0.000954774,0.0596734
-0.860677082494,-0.000979899,0.059799
-0.860026040827,-0.000992462,0.0600502
-0.8593749991599999,-0.000967337,0.0599246
-0.8587239574929999,-0.000942211,0.0603015
-0.8580729158259999,-0.000992462,0.0603015
-0.8574218741589998,-0.000979899,0.0604271
-0.8567708324919998,-0.000929648,0.0605528
-0.856119790825,-0.000979899,0.0605528
-0.855468749158,-0.000992462,0.060804
-0.854817707491,-0.000979899,0.060804
-0.8541666658239999,-0.000967337,0.0609296
-0.8535156241569999,-0.00100503,0.0611809
-0.8528645824899999,-0.000967337,0.0611809
-0.8522135408229998,-0.00100503,0.0615578
-0.851562499156,-0.000967337,0.0614322
-0.850911457489,-0.000929648,0.0615578
-0.850260415822,-0.000992462,0.0616834
-0.8496093741549999,-0.000979899,0.061809
-0.8489583324879999,-0.000979899,0.0620603
-0.8483072908209999,-0.000992462,0.0620603
-0.8476562491539998,-0.00101759,0.0623116
-0.8470052074869998,-0.00103015,0.0623116
-0.84635416582,-0.000979899,0.0624372
-0.845703124153,-0.00100503,0.0625628
-0.845052082486,-0.000979899,0.0626884
-0.8444010408189999,-0.000967337,0.0628141
-0.8437499991519999,-0.000992462,0.0628141
-0.8430989574849999,-0.000979899,0.0630653
-0.8424479158179998,-0.00100503,0.063191
-0.841796874151,-0.00100503,0.0633166
-0.841145832484,-0.00101759,0.0634422
-0.840494790817,-0.000967337,0.0635678
-0.8398437491499999,-0.00100503,0.0636935
-0.8391927074829999,-0.000992462,0.0638191
-0.8385416658159999,-0.000967337,0.0639447
-0.8378906241489998,-0.000992462,0.0640704
-0.8372395824819998,-0.00100503,0.064196
-0.836588540815,-0.000954774,0.0644472
-0.835937499148,-0.000929648,0.0644472
-0.8352864574809999,-0.000992462,0.0645729
-0.8346354158139999,-0.000992462,0.0646985
-0.8339843741469999,-0.000942211,0.0646985
-0.8333333324799999,-0.000967337,0.0649498
-0.8326822908129998,-0.000979899,0.0650754
-0.832031249146,-0.000967337,0.065201
-0.831380207479,-0.000967337,0.0653266
-0.830729165812,-0.000992462,0.0653266
-0.8300781241449999,-0.000967337,0.0655779
-0.8294270824779999,-0.000992462,0.0655779
-0.8287760408109999,-0.00100503,0.0658291
-0.8281249991439998,-0.000954774,0.0658291
-0.8274739574769998,-0.000942211,0.0660804
-0.82682291581,-0.000992462,0.066206
-0.826171874143,-0.000979899,0.0663317
-0.8255208324759999,-0.000979899,0.0664573
-0.8248697908089999,-0.000979899,0.0665829
-0.8242187491419999,-0.000954774,0.0667085
-0.8235677074749999,-0.000967337,0.0668342
-0.8229166658079998,-0.00101759,0.0669598
-0.822265624141,-0.000992462,0.0670854
-0.821614582474,-0.000979899,0.0670854
-0.820963540807,-0.000979899,0.0673367
-0.8203124991399999,-0.000992462,0.0673367
-0.8196614574729999,-0.000992462,0.0674623
-0.8190104158059999,-0.000967337,0.0677136
-0.8183593741389998,-0.00100503,0.0678392
-0.8177083324719998,-0.000929648,0.0678392
-0.817057290805,-0.000954774,0.0679648
-0.816406249138,-0.00101759,0.0682161
-0.8157552074709999,-0.00100503,0.0683417
-0.8151041658039999,-0.000979899,0.0684673
-0.8144531241369999,-0.00101759,0.068593
-0.8138020824699999,-0.00100503,0.0687186
-0.8131510408029998,-0.000967337,0.0687186
-0.812499999136,-0.000979899,0.0689698
-0.811848957469,-0.00101759,0.0690955
-0.811197915802,-0.000954774,0.0690955
-0.8105468741349999,-0.000979899,0.0692211
-0.8098958324679999,-0.00101759,0.0694724
-0.8092447908009999,-0.000979899,0.0694724
-0.8085937491339998,-0.000942211,0.0697236
-0.8079427074669998,-0.00100503,0.0697236
-0.8072916658,-0.000992462,0.0699749
-0.806640624133,-0.00101759,0.0699749
-0.8059895824659999,-0.00105528,0.0701005
-0.8053385407989999,-0.000992462,0.0701005
-0.8046874991319999,-0.000979899,0.0703518
-0.8040364574649999,-0.000979899,0.0703518
-0.8033854157979998,-0.00100503,0.070603
-0.802734374131,-0.000992462,0.0707286
-0.802083332464,-0.000992462,0.0707286
-0.801432290797,-0.00101759,0.0708543
-0.8007812491299999,-0.00100503,0.0709799
-0.8001302074629999,-0.000942211,0.0711055
-0.7994791657959999,-0.00101759,0.0712312
-0.7988281241289998,-0.00105528,0.0713568
-0.7981770824619998,-0.000979899,0.0714824
-0.797526040795,-0.000992462,0.071608
-0.796874999128,-0.000929648,0.0717337
-0.7962239574609999,-0.000967337,0.0718593
-0.7955729157939999,-0.00101759,0.0719849
-0.7949218741269999,-0.00103015,0.0721105
-0.7942708324599999,-0.000967337,0.0721105
-0.7936197907929998,-0.000967337,0.0724874
-0.792968749126,-0.00101759,0.0724874
-0.792317707459,-0.000992462,0.0727387
-0.791666665792,-0.000992462,0.0727387
-0.7910156241249999,-0.00101759,0.0728643
-0.7903645824579999,-0.000967337,0.0729899
-0.7897135407909999,-0.000992462,0.0729899
-0.7890624991239998,-0.00104271,0.0732412
-0.7884114574569998,-0.000992462,0.0733668
-0.78776041579,-0.000967337,0.0733668
-0.787109374123,-0.00101759,0.0736181
-0.7864583324559999,-0.00103015,0.0736181
-0.7858072907889999,-0.00100503,0.0738693
-0.7851562491219999,-0.00101759,0.0738693
-0.7845052074549999,-0.00105528,0.073995
-0.7838541657879998,-0.000967337,0.0741206
-0.783203124121,-0.00101759,0.0742462
-0.782552082454,-0.000992462,0.0743719
-0.781901040787,-0.000992462,0.0744975
-0.7812499991199999,-0.000967337,0.0746231
-0.7805989574529999,-0.00104271,0.0747487
-0.7799479157859999,-0.000992462,0.0748744
-0.7792968741189998,-0.000992462,0.075
-0.7786458324519998,-0.00101759,0.075
-0.777994790785,-0.00100503,0.0751256
-0.777343749118,-0.000967337,0.0752513
-0.7766927074509999,-0.00100503,0.0755025
-0.7760416657839999,-0.000992462,0.0756281
-0.7753906241169999,-0.00100503,0.0756281
-0.7747395824499999,-0.000992462,0.0758794
-0.7740885407829998,-0.00101759,0.0758794
-0.773437499116,-0.000967337,0.076005
-0.772786457449,-0.000967337,0.076005
-0.772135415782,-0.000992462,0.0762563
-0.7714843741149999,-0.000992462,0.0763819
-0.7708333324479999,-0.000992462,0.0763819
-0.7701822907809999,-0.000979899,0.0766332
-0.7695312491139998,-0.000992462,0.0766332
-0.7688802074469998,-0.000954774,0.0767588
-0.76822916578,-0.000967337,0.0768844
-0.767578124113,-0.00101759,0.0768844
-0.7669270824459999,-0.000954774,0.0770101
-0.7662760407789999,-0.000942211,0.0771357
-0.7656249991119999,-0.00101759,0.0772613
-0.7649739574449999,-0.000967337,0.0773869
-0.7643229157779998,-0.000929648,0.0775126
-0.763671874111,-0.000992462,0.0776382
-0.763020832444,-0.000954774,0.0776382
-0.762369790777,-0.000942211,0.0777638
-0.7617187491099999,-0.000979899,0.0778894
-0.7610677074429999,-0.000992462,0.0780151
-0.7604166657759999,-0.00089196,0.0781407
-0.7597656241089998,-0.000992462,0.0782663
-0.7591145824419998,-0.000954774,0.0782663
-0.758463540775,-0.000942211,0.078392
-0.757812499108,-0.000979899,0.0785176
-0.7571614574409999,-0.000979899,0.0786432
-0.7565104157739999,-0.000967337,0.0786432
-0.7558593741069999,-0.000979899,0.0787688
-0.7552083324399999,-0.000992462,0.0787688
-0.7545572907729998,-0.000967337,0.0790201
-0.753906249106,-0.000967337,0.0790201
-0.753255207439,-0.00100503,0.0790201
-0.752604165772,-0.000954774,0.0792714
-0.7519531241049999,-0.000967337,0.0792714
-0.7513020824379999,-0.000992462,0.0795226
-0.7506510407709999,-0.00100503,0.0795226
-0.7499999991039998,-0.000979899,0.0797739
-0.7493489574369998,-0.00100503,0.0796482
-0.74869791577,-0.00100503,0.0798995
-0.748046874103,-0.000929648,0.0798995
-0.7473958324359999,-0.000979899,0.0798995
-0.7467447907689999,-0.00101759,0.0801508
-0.7460937491019999,-0.000992462,0.0801508
-0.7454427074349999,-0.000992462,0.0802764
-0.7447916657679998,-0.00103015,0.0802764
-0.744140624101,-0.000992462,0.080402
-0.743489582434,-0.000954774,0.0805276
-0.742838540767,-0.000979899,0.0805276
-0.7421874990999999,-0.00100503,0.0806533
-0.7415364574329999,-0.000967337,0.0807789
-0.7408854157659999,-0.000992462,0.0807789
-0.7402343740989998,-0.000992462,0.0807789
-0.7395833324319998,-0.000967337,0.0809045
-0.738932290765,-0.000979899,0.0810302
-0.738281249098,-0.000942211,0.0811558
-0.7376302074309999,-0.00103015,0.0812814
-0.7369791657639999,-0.000979899,0.0811558
-0.7363281240969999,-0.000979899,0.0812814
-0.7356770824299999,-0.000967337,0.081407
-0.7350260407629998,-0.00100503,0.081407
-0.734374999096,-0.000967337,0.0815327
-0.733723957429,-0.000967337,0.0815327
-0.733072915762,-0.00100503,0.0816583
-0.7324218740949999,-0.000992462,0.0817839
-0.7317708324279999,-0.00100503,0.0817839
-0.7311197907609999,-0.000979899,0.0817839
-0.7304687490939998,-0.00100503,0.0819095
-0.7298177074269998,-0.000979899,0.0820352
-0.72916666576,-0.000992462,0.0820352
